"Photo","Picture","MLS Number","Class","Building Type","Area","Price","Address","City","State","Status","Radar ID","Zoning","Days On Market"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709632/0/60/45/cef31eced7481d7e2482a4fd0479366b/6/d2ac59371854193aec74b264803815a7/MAXEBRDI40709632.JPG","21","40709632","RESIDENTIAL","Detached","San Joaquin County","$299,950","2042 Erickson Cir","STOCKTON","CA","Active",,,"26"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707073/0/60/45/0c13feee0a269fa2c1d4e56e5cc59773/8/f21eabb94eaadfe7abca15e9095ec52c/MAXEBRDI40707073.JPG","24","40707073","RESIDENTIAL","Detached","Bay Point","$299,999","544 VIRGIL ST","BAY POINT","CA","Pending Show for Backups",,,"30"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711744/0/60/45/a893a00f6f9b0cb700330b8b50f5842e/2/6a1c6d00efa6fc3d2a91781f64391dce/MAXEBRDI40711744.JPG","7","40711744","COMM BUSINESS OPPORTUNITY","Comm Bus Opp","Newark","$300,000","5698 Thorton","NEWARK","CA","Active",,"Comm","18"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709151/0/60/45/d0b8e97dad119dfe88df40c26cd6b052/8/70c67439577e618864ae09326f1aae40/MAXEBRDI40709151.JPG","30","40709151","RESIDENTIAL","Condo","Martinez","$305,000","1222 Maywood Lane","MARTINEZ","CA","Cancelled",,,"18"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712632/0/60/45/b66975950882129862ba2eb319f73f89/6/890a07e4e1be3bf890a2d5dbe0944531/MAXEBRDI40712632.JPG","29","40712632","RESIDENTIAL","Detached","Oakley","$305,000","4861 Teakwood Dr","OAKLEY","CA","New",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712709/0/60/45/80e8dfb31ee9bd905a05c285c79a5d77/8/f76c61c5bde3a8cc80473907d93285df/MAXEBRDI40712709.JPG","30","40712709","RESIDENTIAL","Condo","Martinez","$305,000","1222 Maywood Lane","MARTINEZ","CA","New",,,"28"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708190/0/60/45/56deb2bf072626e2dceaefb716e75a96/6/ae65f47d53100a07fb6304c831a68a5b/MAXEBRDI40708190.JPG","21","40708190","LOTS AND LAND","Lots and Land","San Francisco County","$305,000","1243 FITZGERALD AVENUE","SAN FRANCISCO","CA","Expired",,"m15","20"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711781/0/60/45/0f243192068b99f71326fc2b113bbc81/2/e33a4564d08e925c752c81f11e16e2c5/MAXEBRDI40711781.JPG","12","40711781","RESIDENTIAL","Condo","Union City","$308,000","146 DONOSO PLZ","UNION CITY","CA","Active",,"1009","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711748/0/60/45/06509d52fee379761cdeadd061b1d255/8/a826149c1b56d992865a164d2b22f363/MAXEBRDI40711748.JPG","22","40711748","RESIDENTIAL","Condo","Pleasant Hill","$308,000","2180 GEARY RD","PLEASANT HILL","CA","Active",,"1004","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712744/0/60/45/0c697efe1ce7eb500a37cf6549d9d30a/8/3ea4b7e347326fb2a794f110197a1dc4/MAXEBRDI40712744.JPG","13","40712744","RESIDENTIAL","Detached","Rodeo","$312,000","311 RAILROAD AVE","RODEO","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711904/0/60/45/a53ed9e64b2c990f3b35bd9d339dc150/2/a3e87d6bb486971b4b6c5d6e0c91a615/MAXEBRDI40711904.JPG","14","40711904","RESIDENTIAL","Detached","San Joaquin County","$317,000","3364 Ernest Dr","TRACY","CA","Active-Short Sale",,,"6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40696665/0/60/45/8d79bb5e8f6e84f90fccf5c9888b957e/4/ee90c14e730cd3399e12580c387eff58/MAXEBRDI40696665.JPG","18","40696665","RESIDENTIAL","Detached","Oakland Zip Code 94603","$317,000","9873 TOLER AVE","OAKLAND","CA","Back on Market",,"1001","34"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706954/0/60/45/afd9a2d4ea2025eb408788a24811cea5/2/1b00f2deb15624ac2336aec21570dd4d/MAXEBRDI40706954.JPG","22","40706954","RESIDENTIAL","Detached","Antioch","$318,295","2921 PALO VERDE WAY","ANTIOCH","CA","Pending",,"1001","15"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711732/0/60/45/9992bd7df40de5be8c678d9ec1ef5a81/8/ee974eb38b100899cc14691c740eb36f/MAXEBRDI40711732.JPG","9","40711732","RESIDENTIAL INCOME","DUPLEX","Pittsburg","$320,000","657 Carpino Ave","PITTSBURG","CA","Active",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710776/0/60/45/fea0c5e0e56bfb3eeb2c230e0e2f2fb7/2/6d602e980c087baeedb609e9cad861d4/MAXEBRDI40710776.JPG","7","40710776","RESIDENTIAL","Detached","Oakland Zip Code 94619","$324,888","2815 OCTAVIA ST","OAKLAND","CA","Cancelled",,"1001","4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711256/0/60/45/4abd3880149899a06c5663714aab4539/5/beeedaceccfc1ae41a1c5751f73551c7/MAXEBRDI40711256.JPG","16","40711256","RESIDENTIAL","Condo","Oakland Zip Code 94610","$325,000","325 LENOX AVE","OAKLAND","CA","Pending",,"1004","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712662/0/60/45/bb1b3e55338c181952057c2c57bf4fc7/11/a92acf67cb8b076eab9f5c7d5ee81970/MAXEBRDI40712662.JPG","19","40712662","RESIDENTIAL","Detached","Manteca","$325,000","1189 Fiore Way","MANTECA","CA","New",,"SFR","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712750/0/60/45/7f0e79b0f6245cbaf99e95faae4db704/11/30b79bbfc7ad9615e0dda0979d9ea022/MAXEBRDI40712750.JPG","12","40712750","RESIDENTIAL","Detached","Brentwood","$325,000","181 Pajarito Court","BRENTWOOD","CA","New",,,"0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712693/0/60/45/c7eae4c97291be90ce4bbe684cd09b57/8/ed0dc62854e907926075f4b53efee86f/MAXEBRDI40712693.JPG","30","40712693","RESIDENTIAL","Detached","Pittsburg","$325,000","566 Scudero","PITTSBURG","CA","New",,,"1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712686/0/60/45/4ff8a1c8d5a2396b9f8cc3f0507ee216/6/45f9d9a0ed0bebe9fe527789447dd5b2/MAXEBRDI40712686.JPG","1","40712686","RESIDENTIAL","Detached","Oakley","$325,000","1730 GATEWAY DR","OAKLEY","CA","New",,"1001","4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703905/0/60/45/236f721731a0797776828cfc8d655e61/6/4e662f40126ce09371d8115c2348b7ff/MAXEBRDI40703905.JPG","16","40703905","RESIDENTIAL","Condo","Hayward","$325,000","26953 HAYWARD BLVD","HAYWARD","CA","Active",,"1004","28"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712650/0/60/45/0e8fc9bca6fefc16e0cec371e3ba29f7/6/f281c66b2cf45a3aa259455c4a3e6f13/MAXEBRDI40712650.JPG","10","40712650","RESIDENTIAL","Detached","Antioch","$328,888","2513 MARK TWAIN DR","ANTIOCH","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711722/0/60/45/ad33ea30a0a05f23f3f47db06dc63bcc/2/1a44a101593ace8cdb8a55a97ed20e15/MAXEBRDI40711722.JPG","9","40711722","RESIDENTIAL INCOME","DUPLEX","Oakland Zip Code 94603","$329,000","9345 Peach St","OAKLAND","CA","Active",,"1101","9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711785/0/60/45/3a3d7639d50eca6c71c6b87327240621/6/9a75d3578934aa9520f64652bc052c3c/MAXEBRDI40711785.JPG","17","40711785","RESIDENTIAL","Detached","Antioch","$330,000","5152 HEREFORD WAY","ANTIOCH","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40703374/0/60/45/618f134ce1b2bdf27430418b9d264f0a/8/5584184d1784a2031935494835a42ab4/MAXEBRDI40703374.JPG","28","40703374","RESIDENTIAL","Detached","Richmond - North & East","$330,000","2861 MARICOPA AVE","RICHMOND","CA","Cancelled",,"1001","21"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711836/0/60/45/dcb769058fb753348e0619af87b2fd6f/6/751951424a5fe2df939064a59bf87356/MAXEBRDI40711836.JPG","14","40711836","RESIDENTIAL","Detached","Oakley","$338,000","895 Stonegate Circle","OAKLEY","CA","Pending",,,"5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40710564/0/60/45/0afed0af439e82ee803767c544d7bce1/2/7f03b6fffe48796cb43868abd86ef2a1/MAXEBRDI40710564.JPG","28","40710564","RESIDENTIAL","Detached","Antioch","$339,000","2910 SUNSET LN","ANTIOCH","CA","Price Change",,"1001","17"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40707214/0/60/45/db7e5b63cbd5d50738cab195a2b8752b/8/3eb557158368af25ea9e76e9511fd3c6/MAXEBRDI40707214.JPG","30","40707214","RESIDENTIAL","Condo","Rossmoor","$339,000","1232 SKYCREST DR","WALNUT CREEK","CA","Active",,"1004","46"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712661/0/60/45/6e0328b264cba80f62b0d2ec3105e423/6/d8cd8f062b5b23fbc4113a266e7928f4/MAXEBRDI40712661.JPG","19","40712661","RESIDENTIAL","Detached","Antioch","$340,000","1125 Mission Drive","ANTIOCH","CA","New",,,"4"
"http://cdnparap30.paragonrels.com/ParagonImages/Static/60/45/739e64b314b28e70738977c8162c55db/NoPhotoAvailable.jpg","0","40712726","RESIDENTIAL","Detached","Richmond - North & East","$340,000","2861 MARICOPA AVE","RICHMOND","CA","New",,"1001","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708913/0/60/45/8be466b24836f9c65f58022fd168348a/10/c3ea91c9ab74d809cd328cff220f2d67/MAXEBRDI40708913.JPG","9","40708913","RESIDENTIAL","Detached","Antioch","$344,000","5109 FEATHER WAY","ANTIOCH","CA","Pending Subj LenderApprov",,"1001","26"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712040/0/60/45/665cec66d5ae9f93607cebce1fbdb2a3/2/905385901a932701de30c2d7272df987/MAXEBRDI40712040.JPG","23","40712040","RESIDENTIAL","Detached","Tracy","$344,900","1317 Jonathan Pl.","TRACY","CA","Active-REO",,"Resi","5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712247/0/60/45/3149a4eb38a5116ba5ef5d2dd4314da6/10/38d074ed6c18af6dcd60f47165b13da8/MAXEBRDI40712247.JPG","11","40712247","RESIDENTIAL","Condo","Martinez","$345,000","1407 HULL LN","MARTINEZ","CA","New",,"1004","4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712728/0/60/45/80429ce77d49e6be77f65f643f38dafa/6/7fe26ae5dd4f74f5a9a1e3aabed994b5/MAXEBRDI40712728.JPG","29","40712728","RESIDENTIAL","Detached","Oakley","$345,000","4438 Fall lane","OAKLEY","CA","New",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712692/0/60/45/9bd7e9e6b646797923fb1d5fdcbb8882/5/e69df8dac2c59e6f169c55dcc8ec940a/MAXEBRDI40712692.JPG","3","40712692","RESIDENTIAL","Detached","San Pablo Proper","$348,600","1510 PINE AVE","SAN PABLO","CA","New",,"1001","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712711/0/60/45/3edffe7632a970e129ebeeded18824f6/8/8f421e1a85f9759a8291bced18073f8e/MAXEBRDI40712711.JPG","30","40712711","RESIDENTIAL","Condo","Concord","$349,000","1900 Lynwood Dr","CONCORD","CA","New",,,"4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712712/0/60/45/ab56fffdd26901b1a3cb4ec424f606c4/11/feac95625e031d3c72a043be22747890/MAXEBRDI40712712.JPG","8","40712712","RESIDENTIAL","Condo","Moraga/Canyon","$349,000","2045 ASCOT DR","MORAGA","CA","New",,"1004","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712063/0/60/45/ca35f3c6a204e0187e3cb79717a23a27/8/276ab2b386bcea8bcc5746f45d80c544/MAXEBRDI40712063.JPG","17","40712063","RESIDENTIAL","Detached","Martinez","$349,900","2709 Merle Ave","MARTINEZ","CA","Price Change",,,"4"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711799/0/60/45/9539dea6d573a25a711df70fc0adb0b1/10/5bd286c2a782d0524fd882e6b05b70f1/MAXEBRDI40711799.JPG","6","40711799","RESIDENTIAL","Detached","Solano County","$349,900","307 Mesa Verde","VALLEJO","CA","Active",,,"7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40697835/0/60/45/4ef73b59086f9b82e5eea720a8102bde/6/1aeb1e7ca899b71300ff7e998a27db50/MAXEBRDI40697835.JPG","18","40697835","RESIDENTIAL","Detached","Oakley","$350,000","1808 Walnut Grove Ct.","OAKLEY","CA","Price Change",,,"18"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40695820/0/60/45/158957e8ef949effcf5be8cd4ecd2f23/6/3231d4e6216230e1fd15423c1f27eb52/MAXEBRDI40695820.JPG","1","40695820","RESIDENTIAL","Detached","Antioch","$350,000","3625 FREEDOM CT","ANTIOCH","CA","Sold",,"1001","31"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711321/0/60/45/c580924c8357a951d6fbce3863d4210e/6/9ba1fabd457c2081d0c19a67085a4d8f/MAXEBRDI40711321.JPG","29","40711321","RESIDENTIAL","Detached","Antioch","$354,888","1 W LAKE DR","ANTIOCH","CA","Pending Show for Backups",,"1001","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711779/0/60/45/2b20908532053c45085bbe1cc34805c3/8/54e5ea2081a0543460bcfdb6c21b8ac0/MAXEBRDI40711779.JPG","30","40711779","RESIDENTIAL","Detached","Antioch","$359,000","5104 TOYON CT","ANTIOCH","CA","Active",,"1001","7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712652/0/60/45/a6123dc6667721e7512bc969369de636/6/b94f1eefe0e1c40dfcb8fbb0c8704792/MAXEBRDI40712652.JPG","7","40712652","RESIDENTIAL","Condo","Pacheco","$359,000","308 PANTANO CIR","PACHECO","CA","New",,"1004","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40702855/0/60/45/a5c58846dee4169f36ea14a033600b32/6/596f60333fc121e899623da108c0c4f3/MAXEBRDI40702855.JPG","4","40702855","LOTS AND LAND","Lots and Land","Discovery Bay","$359,000","952 LIDO CIR","DISCOVERY BAY","CA","Price Change",,"1015","74"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711767/0/60/45/a77f3e54f58a24f8f79fd86503a6e937/2/303fb161ef9038c0c9c93892e5d393df/MAXEBRDI40711767.JPG","13","40711767","RESIDENTIAL","Condo","Union City","$359,888","4913 BRIDGEPOINTE PL","UNION CITY","CA","Active",,"1004","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706580/0/60/45/1bc8b04965c3cffb5435fd020008e6b3/11/d9e572e459b1cac8a132817d37fe3459/MAXEBRDI40706580.JPG","28","40706580","RESIDENTIAL","Detached","Tracy","$360,000","1690 Horse Shoe Loop","TRACY","CA","Pending",,"R","44"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712698/0/60/45/be4b7052eeaa1e09cfa0eae485d2f8c5/6/89311b9af6e09e8afa9aa39f49255637/MAXEBRDI40712698.JPG","11","40712698","RESIDENTIAL","Detached","Richmond - El Sobrante","$363,000","1080 View Drive","RICHMOND","CA","New",,"PUD","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706060/0/60/45/f5bbd573dea3905b3c521425fae9c5a4/8/626f5140fe6123b6f569c2d0a460a755/MAXEBRDI40706060.JPG","7","40706060","RESIDENTIAL","Townhouse","Concord","$364,900","1820 Wildbrook CT","CONCORD","CA","Active",,,"47"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40706687/0/60/45/e33d880dfbdb32128b221aa363557318/4/e13ff5f0d8eb0bc9642121a1f345deeb/MAXEBRDI40706687.JPG","15","40706687","RESIDENTIAL","Condo","Union City","$365,000","2250 ERIC CT","UNION CITY","CA","Expired",,,"33"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712410/0/60/45/bdd7cca96505c691955e9a9809bde54b/12/a9107fbbafc435ef5babbbe060c32038/MAXEBRDI40712410.JPG","20","40712410","RESIDENTIAL","Condo","Oakland Zip Code 94607","$365,000","1201 Pine Street","OAKLAND","CA","New",,,"3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712737/0/60/45/ac01a4c4a62953ecd5e57fa4328c4a13/8/b3dbbe8eaa4b4bb3cbc97ed9541f7d4e/MAXEBRDI40712737.JPG","13","40712737","RESIDENTIAL","Detached","Bay Point","$365,000","840 STEFFA ST","BAY POINT","CA","New",,"1001","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711687/0/60/45/b7eef9d32b68cdba873425d6c34fd262/2/76b745676e052aaa819bef9f339345ba/MAXEBRDI40711687.JPG","21","40711687","RESIDENTIAL","Condo","Hayward","$369,000","21109 Gary Drive","HAYWARD","CA","Pending",,,"8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705177/0/60/45/3e6fb00b5c24af840604679a0b962881/8/74c2453f816180ed909bedcc3d12a8ac/MAXEBRDI40705177.JPG","29","40705177","RESIDENTIAL","Detached","Antioch","$370,000","2807 Heather Heights Court","ANTIOCH","CA","Sold",,,"6"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705293/0/60/45/1b999ab554cd760b0490e072cc533a4a/2/dc9a407c69b7cd3b01347e11fd93a691/MAXEBRDI40705293.JPG","5","40705293","RESIDENTIAL","Detached","Concord","$374,000","2190 GILL DR","CONCORD","CA","Sold",,"1001","13"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712719/0/60/45/d44ae469fd2902cdb8bb67dd08c45913/8/a3f23c73cf7ab5c51ec8b2737e8ce7f2/MAXEBRDI40712719.JPG","20","40712719","RESIDENTIAL","Detached","Oakley","$375,000","2136 EL LAGO DR","OAKLEY","CA","New",,"1001","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712648/0/60/45/1a249ec7252eeb2d9437c93ffdd858d8/2/91a6b76c744a302df3706489d2d2f81c/MAXEBRDI40712648.JPG","16","40712648","RESIDENTIAL","Townhouse","San Leandro","$375,000","2366 FAIRWAY DR","SAN LEANDRO","CA","New",,"1002","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711416/0/60/45/af645f486d7d8386a3b8e6c14e7ff5ba/9/bb502eb06e6717ffa78b7f15b1912b72/MAXEBRDI40711416.JPG","20","40711416","RESIDENTIAL","Condo","Fremont","$378,599","274 Stacey Common","FREMONT","CA","Price Change",,,"10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711251/0/60/45/883b1fbb8d4490de87e554fe3a7973ad/11/242ffc43c0e6b06fd1fa789c755b4b4b/MAXEBRDI40711251.JPG","18","40711251","RESIDENTIAL","Detached","San Joaquin County","$379,000","2081 Garrison Lane","TRACY","CA","Pending Show for Backups",,,"63"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712710/0/60/45/8822b2e83c792604d657b7d187062b02/2/4f40d6ba34beff39e55ea06d9e3de54d/MAXEBRDI40712710.JPG","12","40712710","RESIDENTIAL","Detached","San Leandro","$379,000","14530 SYLVIA WAY","SAN LEANDRO","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711758/0/60/45/af3919a3e143a1eb78ebd06da2cf66a8/8/ca5011e88b3532c0f83ed05fde771968/MAXEBRDI40711758.JPG","22","40711758","RESIDENTIAL","Detached","San Pablo - Tara Hills/Bayview Park","$379,950","2347 GALWAY RD","SAN PABLO","CA","Active",,"1001","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705692/0/60/45/326990ae7dbd6a7efcc27fefbf37a13c/10/8418eca0763761df71fe7d932f4ddd2b/MAXEBRDI40705692.JPG","6","40705692","RESIDENTIAL","Detached","El Sobrante County","$380,000","515 SUNNY LN","EL SOBRANTE","CA","Active",,"1001","44"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708729/0/60/45/8aac796c3702baf902d3496835654a49/8/9c4b9345b71ecda21c1271bb1ca3aa44/MAXEBRDI40708729.JPG","15","40708729","RESIDENTIAL","Detached","Crockett/Port Costa","$385,000","650 Alhambra St","CROCKETT","CA","Sold",,,"5"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711706/0/60/45/bfc16a82baf20ed5a3957e06035238d8/9/44ac4fa8c87d131d052f5f7adc397bef/MAXEBRDI40711706.JPG","6","40711706","RESIDENTIAL","Detached","Oakland Zip Code 94621","$385,000","1951 Auseon Ave.","OAKLAND","CA","Active",,,"9"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712647/0/60/45/16c6364ae7a3df6a4865f05323ffe71b/8/0522cab72d4d584058db55e6b23ce01d/MAXEBRDI40712647.JPG","1","40712647","RESIDENTIAL","Detached","Richmond View","$385,000","1613 CYPRESS AVE","RICHMOND","CA","New",,"1001","1"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711786/0/60/45/058f98730e59fa0e150bc07af071d73f/8/36d6ba25b8485ede020a755f03ba65de/MAXEBRDI40711786.JPG","5","40711786","RESIDENTIAL","Duet","Pinole","$388,000","1406 OAK HOLLOW CT","PINOLE","CA","Active",,,"7"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40700872/0/60/45/9fb68a3d551882d54714ac4ecf7b61b4/2/feb6c81f70af3b57d9c8d04a83393175/MAXEBRDI40700872.JPG","1","40700872","RESIDENTIAL","Detached","Livermore","$388,888","21810 MINES RD","LIVERMORE","CA","Price Change",,"7000","87"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712730/0/60/45/9c615cebff01b64bd2b734bd64f25262/5/9acec14503b451c567f9dd232d074b15/MAXEBRDI40712730.JPG","22","40712730","RESIDENTIAL","Detached","Richmond - El Sobrante","$389,000","3131 KEITH DR","RICHMOND","CA","New",,"1001","0"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40709868/0/60/45/f6025fa90a3b3f0c06eb8ee9d8c46635/12/7fd2cc7ea2bb14332734c7d464c03b3c/MAXEBRDI40709868.JPG","30","40709868","RESIDENTIAL","Detached","Oakland Zip Code 94601","$389,000","1720 28TH AVE","OAKLAND","CA","Pending",,"1001","18"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712658/0/60/45/5e5f45432915c02bb6f4ee788a19647c/8/6dc4a47dac8fad3879ee98165322d3e6/MAXEBRDI40712658.JPG","28","40712658","RESIDENTIAL","Detached","Oakland Zip Code 94603","$389,900","1273 104TH AVE","OAKLAND","CA","New",,"1001","2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40708340/0/60/45/d24fc6d566f9d1432eb44b17ba0f1adc/2/138731352d76fbe2f673f48c5a8a64a6/MAXEBRDI40708340.JPG","13","40708340","RESIDENTIAL","Detached","Concord","$390,000","2778 EASTGATE AVE","CONCORD","CA","Sold",,"1001","8"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40699520/0/60/45/212971b8a371160a169f5a44b89fb2a6/2/e6e8197ba437054a1433a5cb96e0059a/MAXEBRDI40699520.JPG","15","40699520","RESIDENTIAL","Detached","Bay Point","$392,999","38 SAPONE LN","BAY POINT","CA","Price Change",,"1001","88"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40702891/0/60/45/9b69898f42936c245ab3a0f957c74e99/2/5ed731c3313ef4abda27e0f7e9a2aad4/MAXEBRDI40702891.JPG","30","40702891","RESIDENTIAL INCOME","OTHER","Bay Point","$392,999","38-50 SAPONE LN","BAY POINT","CA","Price Change",,"1001","73"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40685254/0/60/45/a7b5fee3cc73f12f5008e9fb03fdcd56/2/f49f161c1ccac480b0079bb16c021c8e/MAXEBRDI40685254.JPG","30","40685254","COMM RI MULTI-UNITS 5+","Flats","Bay Point","$392,999","38-50 SAPONE LN","BAY POINT","CA","Price Change",,"1001","209"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711341/0/60/45/e8d38248094257b95354f57d1f47c181/13/920eef6eb6e5d3e9b435f1a920e4bd04/MAXEBRDI40711341.JPG","18","40711341","RESIDENTIAL","Condo","Berkeley Map Area 10","$395,000","2910 Hillegass Ave","BERKELEY","CA","Pending Show for Backups",,"1004","10"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40705916/0/60/45/c464de2f0f31a9d52e72a788702e2b3b/2/a2ef81fee6d9160d6797b55b37d9e334/MAXEBRDI40705916.JPG","2","40705916","RESIDENTIAL","Detached","Oakland Zip Code 94603","$399,000","9871 STANLEY AVE","OAKLAND","CA","Sold",,"1001","3"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40712563/0/60/45/a4afb2f2c5bde06f98e861107ff15001/5/9b06d253106529bf717a7b2702999614/MAXEBRDI40712563.JPG","13","40712563","RESIDENTIAL","Condo","Oakland Zip Code 94610","$399,000","360 Vernon st","OAKLAND","CA","New",,,"2"
"http://cdnparap30.paragonrels.com/ParagonImages/Property/P3/MAXEBRDI/40711782/0/60/45/4930830c1bc98a974a2bcf932824f005/4/5b36e886e859b215bc432239cb044cb7/MAXEBRDI40711782.JPG","20","40711782","RESIDENTIAL","Condo","Oakland Zip Code 94608","$399,000","824 32ND ST","OAKLAND","CA","Active",,"1001","7"
